6/8/2015,-1,
6/18/2015,-1,
6/22/2015,-1,
6/29/2015,-1,
7/7/2015,-1,
7/14/2015,-1,
7/20/2015,-1,
7/27/2015,0.12,
8/4/2015,0.18,
8/10/2015,0.28,
8/17/2015,-1,
8/25/2015,0.15,
8/31/2015,0.13,
9/8/2015,0.10,
9/14/2015,0.24,
9/22/2015,0.23,
9/28/2015,0.29,
10/5/2015,0.13,
10/14/2015,-1,
