6/18/2015,-1,
6/22/2015,-1,
6/29/2015,-1,
7/7/2015,0.39,
7/14/2015,0.11,
7/20/2015,-1,
7/27/2015,0.95,
8/4/2015,0.52,
8/10/2015,-1,
8/17/2015,-1,
8/24/2015,1.36,
8/31/2015,0.19,
9/8/2015,0.47,
9/14/2015,1.41,
9/22/2015,0.42,
9/28/2015,1.01,
10/5/2015,0.19,
10/14/2015,-1,
10/19/2015,0.26,
