6/8/2015,19.8,
6/18/2015,23.0,
6/22/2015,23.0,
6/29/2015,20.9,
7/7/2015,21.7,
7/13/2015,21.6,
7/20/2015,22.5,
7/27/2015,24.6,
8/4/2015,24.3,
8/10/2015,23.9,
8/17/2015,24.4,
8/24/2015,23.1,
8/31/2015,22.0,
9/8/2015,24.1,
9/14/2015,20.5,
9/21/2015,20.3,
9/28/2015,20.6,
10/5/2015,15.1,
10/14/2015,15.2,
10/19/2015,12.1,
