7/20/2015,23.3,
7/27/2015,24.9,
8/4/2015,24.5,
8/10/2015,24.4,
8/17/2015,25.0,
8/25/2015,23.2,
8/31/2015,23.3,
9/8/2015,24.8,
9/14/2015,21.2,
9/22/2015,21.1,
9/28/2015,21.2,
10/5/2015,17.3,
10/14/2015,15.5,
10/19/2015,12.8,
