6/8/2015,0.07,
6/18/2015,1.82,
6/22/2015,0.22,
6/29/2015,0.86,
7/7/2015,7.60,
7/13/2015,0.57,
7/20/2015,0.00,
7/27/2015,0.00,
8/4/2015,10.86,
8/10/2015,46.84,
8/17/2015,43.90,
8/24/2015,11.41,
8/31/2015,42.72,
9/8/2015,54.10,
9/14/2015,34.10,
9/21/2015,16.79,
9/28/2015,22.40,
10/5/2015,0.47,
10/14/2015,0.27,
10/19/2015,0.43,
