6/8/2015,-1,
6/18/2015,-1,
6/22/2015,-1,
6/29/2015,-1,
7/7/2015,-1,
7/14/2015,0.59,
7/20/2015,2.92,
7/27/2015,0.24,
8/4/2015,2.55,
8/10/2015,1.02,
8/17/2015,0.41,
8/25/2015,1.44,
8/31/2015,0.10,
9/8/2015,0.80,
9/14/2015,0.68,
9/22/2015,0.25,
9/28/2015,0.25,
10/5/2015,0.36,
10/14/2015,-1,
