5/27/2014,5.67,
6/16/2014,12.26,
6/30/2014,12.93,
7/8/2014,3.55,
7/14/2014,3.96,
7/21/2014,5.95,
7/29/2014,6.12,
8/4/2014,18.11,
8/11/2014,30.23,
8/18/2014,5.86,
8/25/2014,3.56,
9/2/2014,28.42,
9/8/2014,26.24,
9/15/2014,3.94,
9/23/2014,2.62,
9/29/2014,9.21,
10/6/2014,1.18,
10/15/2014,4.15,
10/20/2014,1.39,
10/27/2014,1.14,
