5/27/2014,3.0,
6/16/2014,0.9,
6/30/2014,1.4,
7/8/2014,1.0,
7/14/2014,1.5,
7/21/2014,1.2,
7/29/2014,0.6,
8/4/2014,0.6,
8/11/2014,0.6,
8/18/2014,0.5,
8/25/2014,0.3,
9/2/2014,0.6,
9/8/2014,0.7,
9/15/2014,0.4,
9/23/2014, ,
9/29/2014,0.8,
10/6/2014,0.6,
10/15/2014,0.7,
10/20/2014,0.7,
10/27/2014,0.9,
11/3/2014,0.2,
