5/31/2016,1.35,
6/13/2016,4.53,
6/27/2016,3.27,
7/5/2016,4.93,
7/11/2016,4.75,
7/18/2016,4.34,
7/25/2016,8.86,
8/1/2016,8.21,
8/9/2016,20.31,
8/15/2016,22.84,
8/22/2016,12.22,
9/6/2016,12.94,
9/12/2016,7.42,
9/19/2016,5.07,
9/28/2016,2.27,
10/3/2016,1.88,
10/11/2016,2.65,
10/17/2016,1.56,
