5/31/2016,0.42,
6/13/2016,0.21,
6/27/2016,0.34,
7/5/2016,0.51,
7/11/2016,0.74,
7/18/2016,3.81,
7/25/2016,3.68,
8/1/2016,10.34,
8/9/2016,10.34,
8/15/2016,3.44,
8/22/2016,2.55,
8/29/2016,1.34,
9/6/2016,2.60,
9/12/2016,0.53,
9/19/2016,0.41,
9/28/2016,0.50,
10/3/2016,0.14,
10/11/2016,0.26,
10/17/2016,0.62,
